Transaction_ID,Date,Amount (INR),Transaction_Type,Account_Type,GST_Number,Compliance_Status,Fraud_Flag,Risk_Score,Business_Category,City,State,Country,Notes
TXN17622,18-05-2024,109450.91,IMPS,Corporate,2432005405Z6,Non-GST Compliant,Yes,61,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17623,06-04-2024,129382.71,RTGS,Corporate,2426095061Z8,GST Compliant,No,36,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17624,26-05-2024,183855.96,RTGS,Corporate,2451039867Z5,GST Compliant,No,25,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17625,30-06-2024,74806.34,IMPS,Corporate,2457613476Z2,GST Compliant,No,11,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17626,26-02-2024,33318.02,RTGS,Business,2445159739Z2,GST Compliant,No,29,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17627,11-02-2024,56566.63,UPI,Business,2416702543Z7,GST Compliant,No,36,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17628,19-12-2024,80564.96,RTGS,Corporate,2432974771Z1,GST Compliant,No,21,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17629,17-07-2024,129007.09,IMPS,Corporate,2429705839Z6,Non-GST Compliant,Yes,74,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17630,31-01-2024,927.56,UPI,Corporate,2426592578Z4,GST Compliant,No,27,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17631,28-06-2024,170678.11,Cash Deposit,Corporate,2426013263Z5,GST Compliant,No,6,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17632,02-01-2024,15228.03,RTGS,Corporate,2430502464Z3,GST Compliant,No,14,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17633,14-10-2024,180132.02,RTGS,Corporate,2442597213Z4,GST Compliant,No,17,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17634,17-05-2024,189887.41,RTGS,Corporate,2424273903Z7,GST Compliant,No,25,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17635,14-04-2024,198020.66,NEFT,Business,2453722807Z5,GST Compliant,No,24,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17636,05-08-2024,161903.94,Cash Deposit,Business,2412662800Z2,GST Compliant,No,28,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17637,09-08-2024,28379.69,RTGS,Corporate,2464845632Z5,Non-GST Compliant,Yes,70,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17638,26-11-2024,141236.35,IMPS,Business,2432152081Z6,GST Compliant,No,13,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17639,14-04-2024,40672.22,IMPS,Business,2464211240Z1,GST Compliant,No,25,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17640,06-05-2024,179426.6,Cheque Payment,Corporate,2420059327Z6,GST Compliant,No,24,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17641,21-09-2024,63328.02,NEFT,Business,2420521604Z4,GST Compliant,No,28,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17642,18-07-2024,65365.93,IMPS,Business,2435925488Z7,GST Compliant,No,10,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17643,08-09-2024,183531.48,RTGS,Corporate,2430466153Z6,GST Compliant,No,6,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17644,15-01-2024,2656.08,Cash Deposit,Business,2488033543Z5,GST Compliant,No,6,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17645,13-08-2024,38801.29,NEFT,Business,2471468871Z8,GST Compliant,No,38,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17646,18-12-2024,84392.23,UPI,Business,2483751772Z8,Non-GST Compliant,No,21,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17647,14-04-2024,140147.31,UPI,Corporate,2437848940Z1,Non-GST Compliant,Yes,74,Manufacturing,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17648,20-08-2024,129516.76,RTGS,Business,2419656726Z3,GST Compliant,No,35,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17649,14-11-2024,133885.68,Cheque Payment,Business,2468125494Z3,GST Compliant,No,26,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17650,06-08-2024,176005.61,RTGS,Corporate,2414556542Z2,Non-GST Compliant,Yes,94,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17651,03-10-2024,24214.87,IMPS,Corporate,2474187693Z5,GST Compliant,No,22,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17652,17-09-2024,104437.12,IMPS,Business,2414435722Z1,Non-GST Compliant,Yes,63,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17653,06-12-2024,145098.28,IMPS,Corporate,2473944664Z1,GST Compliant,No,25,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17654,01-12-2024,127227.33,Cheque Payment,Business,2487051628Z6,Non-GST Compliant,No,8,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17655,08-07-2024,89668.34,Cash Deposit,Corporate,2499866227Z7,GST Compliant,No,28,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17656,16-07-2024,3432.75,IMPS,Business,2474537852Z6,GST Compliant,No,22,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17657,18-12-2024,12099.85,Cash Deposit,Corporate,2491907739Z1,GST Compliant,No,9,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17658,03-10-2024,23797.08,IMPS,Corporate,2464017539Z8,GST Compliant,No,37,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17659,01-12-2024,68652.12,UPI,Business,2499548903Z3,Non-GST Compliant,No,34,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17660,08-02-2024,23539.51,IMPS,Business,2422444605Z7,Non-GST Compliant,Yes,91,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17661,10-06-2024,85222.2,IMPS,Corporate,2443026392Z3,GST Compliant,No,23,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17662,30-04-2024,35736.61,RTGS,Corporate,2420587506Z1,GST Compliant,No,27,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17663,18-09-2024,155835.45,RTGS,Corporate,2421118366Z2,GST Compliant,No,29,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17664,03-08-2024,174298.81,UPI,Business,2422181996Z7,Non-GST Compliant,Yes,77,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17665,07-11-2024,77935.61,NEFT,Corporate,2481799471Z8,Non-GST Compliant,No,33,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17666,18-02-2024,102271.24,Cheque Payment,Business,2445057897Z3,GST Compliant,No,5,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17667,01-04-2024,190699.71,NEFT,Corporate,2457302537Z8,GST Compliant,No,16,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17668,08-05-2024,107106.2,RTGS,Business,2414399661Z8,GST Compliant,No,15,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17669,16-11-2024,199014.69,NEFT,Business,2472329005Z5,GST Compliant,No,5,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17670,28-01-2024,28434.78,RTGS,Corporate,2439084602Z8,GST Compliant,No,37,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17671,21-12-2024,172446.66,IMPS,Corporate,2474682273Z2,GST Compliant,No,21,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17672,27-05-2024,99445.63,NEFT,Business,2473147255Z8,GST Compliant,No,31,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17673,23-11-2024,4552.6,Cash Deposit,Corporate,2448336836Z1,GST Compliant,No,5,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17674,05-03-2024,194444.87,RTGS,Corporate,2467091278Z1,GST Compliant,No,23,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17675,05-08-2024,193009.93,NEFT,Business,2438924457Z8,Non-GST Compliant,Yes,78,Pharmaceuticals,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17676,20-02-2024,76660.34,Cash Deposit,Corporate,2493246469Z6,GST Compliant,No,33,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17677,31-10-2024,190828.87,Cheque Payment,Corporate,2490471595Z8,GST Compliant,No,38,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17678,14-03-2024,28210.52,UPI,Corporate,2462809121Z5,GST Compliant,No,10,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17679,17-07-2024,136025.23,NEFT,Corporate,2494512877Z3,GST Compliant,No,33,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17680,10-07-2024,38393.88,IMPS,Corporate,2429465761Z5,GST Compliant,No,36,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17681,07-07-2024,49336.98,NEFT,Corporate,2446767886Z5,GST Compliant,No,5,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17682,12-01-2024,155869.69,Cash Deposit,Corporate,2451986513Z2,GST Compliant,No,38,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17683,26-08-2024,75477.84,IMPS,Business,2496661423Z4,GST Compliant,No,13,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17684,25-12-2024,1435.43,Cheque Payment,Corporate,2420476766Z4,GST Compliant,No,17,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17685,21-03-2024,82853.54,UPI,Corporate,2435148827Z3,GST Compliant,No,34,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17686,26-09-2024,45621.58,Cash Deposit,Corporate,2457384840Z2,GST Compliant,No,21,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17687,16-10-2024,136669.15,Cheque Payment,Business,2450373625Z1,GST Compliant,No,20,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17688,17-02-2024,38897.79,NEFT,Business,2442958152Z8,GST Compliant,No,25,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17689,12-11-2024,168452.28,Cash Deposit,Business,2473026175Z6,GST Compliant,No,16,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17690,27-07-2024,53425.93,UPI,Corporate,2455882885Z4,GST Compliant,No,15,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17691,04-02-2024,78611.72,Cash Deposit,Business,2468901720Z4,GST Compliant,No,39,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17692,28-04-2024,59614.39,UPI,Business,2490757707Z4,GST Compliant,No,13,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17693,05-03-2024,128788.23,Cash Deposit,Business,2412358430Z7,GST Compliant,No,36,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17694,10-11-2024,20241.7,NEFT,Corporate,2442021320Z2,GST Compliant,No,11,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17695,29-08-2024,95625.09,Cash Deposit,Corporate,2464471976Z7,GST Compliant,No,11,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17696,05-02-2024,66897.62,Cash Deposit,Business,2429333259Z8,GST Compliant,No,33,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17697,08-09-2024,176828.75,Cash Deposit,Corporate,2495327674Z3,GST Compliant,No,14,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17698,30-08-2024,14691.68,NEFT,Corporate,2490757280Z6,GST Compliant,No,36,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17699,11-02-2024,165940.72,UPI,Corporate,2425669206Z2,GST Compliant,No,13,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17700,09-03-2024,33544.42,IMPS,Corporate,2453467981Z7,GST Compliant,No,39,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17701,16-04-2024,17724.65,IMPS,Corporate,2443568284Z8,GST Compliant,No,37,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17702,08-02-2024,40472.55,RTGS,Business,2441842185Z2,Non-GST Compliant,No,23,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17703,09-03-2024,20539.57,IMPS,Corporate,2458865397Z4,GST Compliant,No,38,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17704,28-06-2024,104201.58,Cheque Payment,Business,2442304792Z4,GST Compliant,No,28,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17705,12-01-2024,197643.11,Cheque Payment,Business,2430525282Z8,GST Compliant,No,6,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17706,04-12-2024,6875.13,Cash Deposit,Corporate,2480923816Z3,GST Compliant,No,30,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17707,22-07-2024,92231.06,UPI,Business,2428711777Z8,GST Compliant,No,10,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17708,05-02-2024,77220.21,Cheque Payment,Corporate,2468744549Z8,GST Compliant,No,37,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17709,05-05-2024,67927.89,Cheque Payment,Corporate,2453268139Z1,GST Compliant,No,5,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17710,03-03-2024,66379.4,Cheque Payment,Business,2464642199Z7,GST Compliant,No,20,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17711,27-11-2024,179003.6,NEFT,Corporate,2478999677Z6,GST Compliant,No,39,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17712,22-03-2024,3805.04,RTGS,Corporate,2432113540Z4,GST Compliant,No,28,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17713,02-11-2024,154985.53,Cheque Payment,Corporate,2451825525Z8,GST Compliant,No,26,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17714,25-10-2024,50594.11,Cash Deposit,Corporate,2451597063Z7,Non-GST Compliant,Yes,83,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17715,03-02-2024,76665.27,UPI,Business,2487852492Z6,GST Compliant,No,16,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17716,27-08-2024,84035.78,Cash Deposit,Business,2447394389Z5,Non-GST Compliant,Yes,97,Pharmaceuticals,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17717,06-04-2024,60953.3,IMPS,Corporate,2470533186Z6,Non-GST Compliant,Yes,62,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17718,18-02-2024,18720.84,Cash Deposit,Business,2447991131Z8,Non-GST Compliant,Yes,94,Pharmaceuticals,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17719,25-05-2024,22875.03,NEFT,Business,2463328614Z8,GST Compliant,No,38,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17720,04-05-2024,59633.24,Cash Deposit,Business,2496705586Z1,GST Compliant,No,13,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17721,07-07-2024,164363.59,Cash Deposit,Business,2455997616Z4,GST Compliant,No,8,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17722,26-02-2024,26934.18,NEFT,Business,2456732829Z5,GST Compliant,No,30,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17723,14-12-2024,148530.54,IMPS,Corporate,2421197799Z6,Non-GST Compliant,Yes,61,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17724,18-04-2024,57781.06,UPI,Business,2467573867Z4,Non-GST Compliant,Yes,81,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17725,05-01-2024,176694.15,Cheque Payment,Business,2437863617Z5,GST Compliant,No,12,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17726,24-01-2024,85671.41,NEFT,Corporate,2418403080Z5,GST Compliant,No,15,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17727,08-08-2024,34352.95,NEFT,Corporate,2486424301Z8,GST Compliant,No,12,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17728,10-11-2024,197169.03,IMPS,Corporate,2496967904Z5,GST Compliant,No,25,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17729,20-10-2024,35335.14,Cash Deposit,Business,2412729442Z8,Non-GST Compliant,No,15,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17730,10-01-2024,113528.29,Cash Deposit,Corporate,2418454218Z1,GST Compliant,No,22,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17731,13-06-2024,113861.6,Cheque Payment,Business,2452966564Z3,GST Compliant,No,23,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17732,02-08-2024,74568.96,NEFT,Corporate,2440179880Z5,GST Compliant,No,8,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17733,05-05-2024,190298.2,IMPS,Corporate,2417515548Z1,GST Compliant,No,33,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17734,23-09-2024,168776.47,IMPS,Corporate,2495222814Z4,GST Compliant,No,19,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17735,06-10-2024,165965.61,Cheque Payment,Corporate,2477229757Z8,GST Compliant,No,29,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17736,28-03-2024,194830.65,UPI,Corporate,2461039697Z5,GST Compliant,No,27,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17737,23-04-2024,91427.3,Cheque Payment,Business,2459033888Z5,GST Compliant,No,20,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17738,21-01-2024,19446.18,IMPS,Business,2460577312Z6,GST Compliant,No,10,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17739,27-05-2024,153093.53,UPI,Business,2485226712Z1,GST Compliant,No,25,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17740,01-09-2024,76168.71,RTGS,Business,2421618627Z5,Non-GST Compliant,No,28,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17741,22-09-2024,38077.13,Cash Deposit,Corporate,2416973761Z5,GST Compliant,No,21,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17742,04-08-2024,96654.64,Cheque Payment,Corporate,2424775467Z2,GST Compliant,No,31,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17743,27-08-2024,185144.53,Cheque Payment,Business,2464571162Z6,GST Compliant,No,30,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17744,19-08-2024,34279.69,UPI,Corporate,2416252250Z8,GST Compliant,No,20,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17745,19-08-2024,169741.28,UPI,Corporate,2435747267Z5,GST Compliant,No,25,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17746,29-08-2024,83646.81,UPI,Business,2468172396Z7,GST Compliant,No,22,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17747,08-07-2024,27369.03,Cash Deposit,Corporate,2495475288Z8,GST Compliant,No,33,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17748,16-08-2024,169677.98,UPI,Corporate,2463981959Z3,GST Compliant,No,8,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17749,06-03-2024,193924.37,Cheque Payment,Corporate,2442283529Z4,GST Compliant,No,26,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17750,05-10-2024,58261.23,RTGS,Business,2451443285Z8,Non-GST Compliant,Yes,95,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17751,25-09-2024,60714.21,NEFT,Business,2484389717Z7,GST Compliant,No,35,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17752,27-07-2024,78115.29,Cheque Payment,Business,2413384866Z3,Non-GST Compliant,No,11,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17753,16-01-2024,162827.93,NEFT,Business,2419893821Z1,GST Compliant,No,19,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17754,23-10-2024,2093.34,UPI,Business,2468966901Z1,GST Compliant,No,24,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17755,07-08-2024,44799.07,Cheque Payment,Business,2451436508Z7,GST Compliant,No,8,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17756,13-09-2024,141182.9,IMPS,Corporate,2472307241Z6,GST Compliant,No,9,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17757,24-09-2024,81133.83,RTGS,Business,2451746184Z6,GST Compliant,No,39,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17758,16-08-2024,66065.82,IMPS,Corporate,2461718352Z1,GST Compliant,No,28,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17759,28-04-2024,174457.85,Cheque Payment,Corporate,2493962299Z7,GST Compliant,No,9,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17760,26-06-2024,183467.61,Cheque Payment,Business,2421101656Z8,Non-GST Compliant,Yes,92,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17761,20-01-2024,189597.76,NEFT,Corporate,2488278234Z4,GST Compliant,No,9,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17762,05-02-2024,54517.38,IMPS,Business,2499793281Z1,Non-GST Compliant,Yes,99,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
